B3DB_RF_BBB-,B3DB_GraphSAGE_BBB-,BBBP_RF_BBB-,BBBP_GraphSAGE_BBB-,B3DB_RF_BBB+,B3DB_GraphSAGE_BBB+,BBBP_RF_BBB+,BBBP_GraphSAGE_BBB+
8.76 ,7.94 ,,,8.61 ,7.65 ,,
8.75 ,7.93 ,,,8.60 ,7.63 ,,
8.75 ,7.92 ,,,8.60 ,7.63 ,,
8.75 ,7.92 ,,,8.60 ,7.63 ,,
8.75 ,7.90 ,,,8.59 ,7.62 ,,
8.74 ,7.87 ,,,8.59 ,7.61 ,,
8.73 ,7.87 ,,,8.58 ,7.60 ,,
8.72 ,7.80 ,,,8.58 ,7.60 ,,
8.72 ,7.80 ,,,8.58 ,7.60 ,,
8.64 ,7.80 ,,,8.58 ,7.59 ,,
8.64 ,7.78 ,,,8.57 ,7.58 ,,
8.64 ,7.77 ,,,8.57 ,7.58 ,,
8.64 ,7.76 ,,,8.57 ,7.57 ,,
8.63 ,7.75 ,,,8.57 ,7.57 ,,
8.60 ,7.75 ,,,8.56 ,7.57 ,,
8.60 ,7.75 ,,,8.55 ,7.57 ,,
8.60 ,7.74 ,,,8.55 ,7.57 ,,
8.58 ,7.74 ,,,8.54 ,7.55 ,,
8.58 ,7.73 ,,,8.54 ,7.55 ,,
8.58 ,7.73 ,,,8.53 ,7.55 ,,
8.57 ,7.73 ,,,8.53 ,7.55 ,,
8.54 ,7.73 ,,,8.53 ,7.54 ,,
8.52 ,7.72 ,,,8.53 ,7.53 ,,
8.49 ,7.69 ,,,8.53 ,7.53 ,,
8.49 ,7.66 ,,,8.52 ,7.53 ,,
8.49 ,7.66 ,,,8.52 ,7.53 ,,
8.49 ,7.63 ,,,8.52 ,7.53 ,,
8.49 ,7.62 ,,,8.52 ,7.53 ,,
8.46 ,7.59 ,,,8.51 ,7.53 ,,
8.46 ,7.58 ,,,8.51 ,7.53 ,,
8.46 ,7.56 ,,,8.50 ,7.53 ,,
8.46 ,7.56 ,,,8.50 ,7.52 ,,
8.46 ,7.54 ,,,8.50 ,7.51 ,,
8.45 ,7.53 ,,,8.49 ,7.51 ,,
8.45 ,7.52 ,,,8.49 ,7.51 ,,
8.44 ,7.52 ,,,8.49 ,7.51 ,,
8.43 ,7.50 ,,,8.49 ,7.51 ,,
8.41 ,7.50 ,,,8.49 ,7.49 ,,
8.41 ,7.46 ,,,8.49 ,7.49 ,,
8.40 ,7.46 ,,,8.49 ,7.49 ,,
8.40 ,7.46 ,,,8.49 ,7.46 ,,
8.39 ,7.42 ,,,8.49 ,7.46 ,,
8.38 ,7.41 ,,,8.49 ,7.46 ,,
8.38 ,7.39 ,,,8.49 ,7.46 ,,
8.36 ,7.37 ,,,8.49 ,7.46 ,,
8.36 ,7.37 ,,,8.49 ,7.46 ,,
8.36 ,7.35 ,,,8.49 ,7.46 ,,
8.36 ,7.32 ,,,8.49 ,7.45 ,,
8.32 ,7.32 ,,,8.48 ,7.45 ,,
8.31 ,7.31 ,,,8.47 ,7.45 ,,
8.30 ,7.30 ,,,8.47 ,7.45 ,,
8.27 ,7.29 ,,,8.47 ,7.44 ,,
8.27 ,7.26 ,,,8.47 ,7.44 ,,
8.27 ,7.25 ,,,8.46 ,7.44 ,,
8.23 ,7.25 ,,,8.46 ,7.43 ,,
8.21 ,7.25 ,,,8.46 ,7.43 ,,
8.21 ,7.24 ,,,8.45 ,7.43 ,,
8.21 ,7.24 ,,,8.45 ,7.43 ,,
8.19 ,7.22 ,,,8.45 ,7.43 ,,
8.18 ,7.22 ,,,8.45 ,7.43 ,,
8.17 ,7.21 ,,,8.45 ,7.43 ,,
8.17 ,7.20 ,,,8.45 ,7.42 ,,
8.16 ,7.15 ,,,8.45 ,7.42 ,,
8.15 ,7.14 ,,,8.45 ,7.42 ,,
8.15 ,7.13 ,,,8.44 ,7.42 ,,
8.14 ,7.11 ,,,8.44 ,7.42 ,,
8.14 ,7.10 ,,,8.44 ,7.41 ,,
8.14 ,7.03 ,,,8.43 ,7.41 ,,
8.14 ,7.03 ,,,8.43 ,7.41 ,,
8.12 ,7.01 ,,,8.43 ,7.40 ,,
8.12 ,6.97 ,,,8.43 ,7.39 ,,
8.12 ,6.97 ,,,8.43 ,7.39 ,,
8.12 ,6.95 ,,,8.43 ,7.39 ,,
8.11 ,6.94 ,,,8.42 ,7.37 ,,
8.11 ,6.93 ,,,8.42 ,7.37 ,,
8.10 ,6.90 ,,,8.41 ,7.37 ,,
8.09 ,6.88 ,,,8.41 ,7.37 ,,
8.09 ,6.88 ,,,8.41 ,7.37 ,,
8.08 ,6.84 ,,,8.41 ,7.37 ,,
8.08 ,6.84 ,,,8.41 ,7.37 ,,
8.08 ,6.84 ,,,8.41 ,7.37 ,,
8.07 ,6.84 ,,,8.41 ,7.37 ,,
8.06 ,6.83 ,,,8.41 ,7.37 ,,
8.04 ,6.80 ,,,8.40 ,7.37 ,,
8.03 ,6.80 ,,,8.40 ,7.35 ,,
8.03 ,6.80 ,,,8.40 ,7.35 ,,
8.01 ,6.75 ,,,8.40 ,7.35 ,,
8.00 ,6.73 ,,,8.40 ,7.34 ,,
8.00 ,6.73 ,,,8.40 ,7.34 ,,
7.99 ,6.73 ,,,8.39 ,7.34 ,,
7.99 ,6.72 ,,,8.39 ,7.34 ,,
7.99 ,6.67 ,,,8.39 ,7.34 ,,
7.98 ,6.67 ,,,8.39 ,7.34 ,,
7.98 ,6.65 ,,,8.39 ,7.34 ,,
7.98 ,6.62 ,,,8.39 ,7.33 ,,
7.98 ,6.62 ,,,8.39 ,7.33 ,,
7.98 ,6.62 ,,,8.38 ,7.33 ,,
7.98 ,6.62 ,,,8.38 ,7.33 ,,
7.98 ,6.61 ,,,8.38 ,7.33 ,,
7.98 ,6.52 ,,,8.38 ,7.32 ,,
7.97 ,6.47 ,,,8.38 ,7.32 ,,
7.97 ,6.46 ,,,8.38 ,7.32 ,,
7.96 ,6.44 ,,,8.38 ,7.32 ,,
7.95 ,6.44 ,,,8.37 ,7.32 ,,
7.94 ,6.42 ,,,8.37 ,7.32 ,,
7.89 ,6.42 ,,,8.37 ,7.32 ,,
7.85 ,6.39 ,,,8.37 ,7.32 ,,
7.80 ,6.39 ,,,8.37 ,7.29 ,,
7.80 ,6.37 ,,,8.37 ,7.29 ,,
7.80 ,6.35 ,,,8.37 ,7.29 ,,
7.80 ,6.35 ,,,8.37 ,7.29 ,,
7.78 ,6.34 ,,,8.36 ,7.28 ,,
7.76 ,6.32 ,,,8.36 ,7.28 ,,
7.75 ,6.31 ,,,8.36 ,7.28 ,,
7.75 ,6.31 ,,,8.35 ,7.28 ,,
7.74 ,6.31 ,,,8.35 ,7.28 ,,
7.74 ,6.29 ,,,8.35 ,7.27 ,,
7.73 ,6.27 ,,,8.35 ,7.27 ,,
7.73 ,6.25 ,,,8.34 ,7.27 ,,
7.73 ,6.23 ,,,8.34 ,7.25 ,,
7.71 ,6.23 ,,,8.34 ,7.25 ,,
7.71 ,6.23 ,,,8.34 ,7.25 ,,
7.71 ,6.22 ,,,8.34 ,7.25 ,,
7.71 ,6.19 ,,,8.33 ,7.24 ,,
7.70 ,6.18 ,,,8.33 ,7.23 ,,
7.69 ,6.16 ,,,8.33 ,7.22 ,,
7.69 ,6.15 ,,,8.32 ,7.22 ,,
7.68 ,6.15 ,,,8.32 ,7.22 ,,
7.68 ,6.15 ,,,8.32 ,7.22 ,,
7.67 ,6.14 ,,,8.32 ,7.22 ,,
7.66 ,6.13 ,,,8.32 ,7.22 ,,
7.66 ,6.13 ,,,8.32 ,7.22 ,,
7.64 ,6.13 ,,,8.32 ,7.22 ,,
7.62 ,6.09 ,,,8.30 ,7.22 ,,
7.61 ,6.08 ,,,8.30 ,7.22 ,,
7.61 ,5.98 ,,,8.30 ,7.22 ,,
7.57 ,5.97 ,,,8.30 ,7.22 ,,
7.54 ,5.97 ,,,8.30 ,7.22 ,,
7.50 ,5.97 ,,,8.30 ,7.22 ,,
7.48 ,5.90 ,,,8.29 ,7.21 ,,
7.48 ,5.89 ,,,8.29 ,7.21 ,,
7.47 ,5.88 ,,,8.29 ,7.20 ,,
7.44 ,5.87 ,,,8.29 ,7.20 ,,
7.44 ,5.84 ,,,8.29 ,7.19 ,,
7.42 ,5.83 ,,,8.29 ,7.18 ,,
7.42 ,5.79 ,,,8.29 ,7.18 ,,
7.41 ,5.78 ,,,8.29 ,7.17 ,,
7.39 ,5.73 ,,,8.29 ,7.17 ,,
7.38 ,5.73 ,,,8.29 ,7.17 ,,
7.38 ,5.73 ,,,8.28 ,7.17 ,,
7.35 ,5.70 ,,,8.28 ,7.15 ,,
7.35 ,5.65 ,,,8.28 ,7.14 ,,
7.31 ,5.65 ,,,8.28 ,7.13 ,,
7.30 ,5.65 ,,,8.28 ,7.13 ,,
7.26 ,5.63 ,,,8.28 ,7.13 ,,
7.25 ,5.60 ,,,8.27 ,7.12 ,,
7.24 ,5.58 ,,,8.27 ,7.12 ,,
7.19 ,5.57 ,,,8.27 ,7.12 ,,
7.16 ,5.54 ,,,8.26 ,7.12 ,,
7.12 ,5.43 ,,,8.26 ,7.12 ,,
7.12 ,5.41 ,,,8.26 ,7.12 ,,
7.11 ,5.41 ,,,8.26 ,7.12 ,,
7.08 ,5.38 ,,,8.26 ,7.11 ,,
7.01 ,5.38 ,,,8.26 ,7.11 ,,
6.98 ,5.28 ,,,8.25 ,7.11 ,,
6.98 ,5.27 ,,,8.25 ,7.11 ,,
6.97 ,5.25 ,,,8.25 ,7.09 ,,
6.97 ,5.25 ,,,8.25 ,7.09 ,,
6.94 ,5.22 ,,,8.25 ,7.09 ,,
6.93 ,5.19 ,,,8.25 ,7.09 ,,
6.89 ,5.19 ,,,8.25 ,7.09 ,,
6.88 ,5.19 ,,,8.25 ,7.09 ,,
6.87 ,5.19 ,,,8.25 ,7.09 ,,
6.79 ,5.19 ,,,8.25 ,7.09 ,,
6.76 ,5.14 ,,,8.24 ,7.09 ,,
6.76 ,5.14 ,,,8.24 ,7.09 ,,
6.76 ,5.14 ,,,8.24 ,7.08 ,,
6.76 ,5.14 ,,,8.24 ,7.08 ,,
6.76 ,5.12 ,,,8.24 ,7.08 ,,
6.75 ,5.11 ,,,8.24 ,7.08 ,,
6.73 ,5.11 ,,,8.24 ,7.08 ,,
6.72 ,5.10 ,,,8.22 ,7.08 ,,
6.72 ,5.10 ,,,8.21 ,7.07 ,,
6.71 ,5.09 ,,,8.21 ,7.07 ,,
6.70 ,5.08 ,,,8.21 ,7.07 ,,
6.70 ,5.05 ,,,8.21 ,7.05 ,,
6.66 ,5.04 ,,,8.21 ,7.05 ,,
6.65 ,4.98 ,,,8.21 ,7.05 ,,
6.65 ,4.94 ,,,8.20 ,7.04 ,,
6.61 ,4.94 ,,,8.20 ,7.04 ,,
6.59 ,4.93 ,,,8.20 ,7.01 ,,
6.56 ,4.92 ,,,8.20 ,7.01 ,,
6.54 ,4.92 ,,,8.20 ,7.01 ,,
6.54 ,4.85 ,,,8.20 ,7.01 ,,
6.53 ,4.85 ,,,8.20 ,7.01 ,,
6.53 ,4.83 ,,,8.20 ,7.01 ,,
6.53 ,4.81 ,,,8.20 ,7.01 ,,
6.53 ,4.81 ,,,8.20 ,7.00 ,,
6.48 ,4.81 ,,,8.19 ,7.00 ,,
6.48 ,4.74 ,,,8.19 ,7.00 ,,
6.47 ,4.68 ,,,8.19 ,7.00 ,,
6.45 ,4.68 ,,,8.19 ,7.00 ,,
6.45 ,4.68 ,,,8.19 ,7.00 ,,
6.44 ,4.68 ,,,8.19 ,6.99 ,,
6.41 ,4.68 ,,,8.19 ,6.99 ,,
6.40 ,4.68 ,,,8.19 ,6.98 ,,
6.38 ,4.67 ,,,8.18 ,6.98 ,,
6.38 ,4.67 ,,,8.18 ,6.98 ,,
6.38 ,4.65 ,,,8.18 ,6.98 ,,
6.36 ,4.65 ,,,8.18 ,6.98 ,,
6.36 ,4.59 ,,,8.18 ,6.98 ,,
6.35 ,4.58 ,,,8.18 ,6.97 ,,
6.32 ,4.56 ,,,8.18 ,6.97 ,,
6.32 ,4.54 ,,,8.18 ,6.96 ,,
6.32 ,4.52 ,,,8.18 ,6.96 ,,
6.24 ,4.51 ,,,8.18 ,6.95 ,,
6.23 ,4.51 ,,,8.18 ,6.95 ,,
6.23 ,4.51 ,,,8.18 ,6.95 ,,
6.13 ,4.51 ,,,8.18 ,6.95 ,,
6.13 ,4.49 ,,,8.18 ,6.95 ,,
6.09 ,4.49 ,,,8.18 ,6.94 ,,
6.03 ,4.46 ,,,8.18 ,6.94 ,,
6.02 ,4.43 ,,,8.18 ,6.94 ,,
6.02 ,4.43 ,,,8.18 ,6.94 ,,
5.99 ,4.42 ,,,8.18 ,6.94 ,,
5.98 ,4.41 ,,,8.18 ,6.94 ,,
5.97 ,4.40 ,,,8.17 ,6.94 ,,
5.97 ,4.36 ,,,8.17 ,6.94 ,,
5.95 ,4.36 ,,,8.16 ,6.93 ,,
5.95 ,4.35 ,,,8.15 ,6.93 ,,
5.93 ,4.35 ,,,8.15 ,6.92 ,,
5.93 ,4.34 ,,,8.15 ,6.92 ,,
5.90 ,4.27 ,,,8.14 ,6.92 ,,
5.89 ,4.20 ,,,8.14 ,6.92 ,,
5.84 ,4.18 ,,,8.14 ,6.92 ,,
5.83 ,4.18 ,,,8.14 ,6.92 ,,
5.83 ,4.18 ,,,8.13 ,6.91 ,,
5.80 ,4.18 ,,,8.13 ,6.91 ,,
5.71 ,4.18 ,,,8.11 ,6.90 ,,
5.71 ,4.17 ,,,8.11 ,6.90 ,,
5.71 ,4.17 ,,,8.11 ,6.90 ,,
5.71 ,4.16 ,,,8.11 ,6.89 ,,
5.71 ,4.13 ,,,8.11 ,6.88 ,,
5.70 ,4.13 ,,,8.11 ,6.88 ,,
5.66 ,4.13 ,,,8.11 ,6.88 ,,
5.66 ,4.07 ,,,8.11 ,6.88 ,,
5.64 ,4.06 ,,,8.11 ,6.88 ,,
5.53 ,4.05 ,,,8.11 ,6.86 ,,
5.52 ,3.98 ,,,8.11 ,6.86 ,,
5.49 ,3.97 ,,,8.11 ,6.86 ,,
5.49 ,3.96 ,,,8.10 ,6.86 ,,
5.37 ,3.93 ,,,8.10 ,6.85 ,,
5.36 ,3.90 ,,,8.10 ,6.85 ,,
5.35 ,3.89 ,,,8.09 ,6.85 ,,
5.34 ,3.86 ,,,8.09 ,6.85 ,,
5.33 ,3.83 ,,,8.09 ,6.85 ,,
5.33 ,3.83 ,,,8.09 ,6.85 ,,
5.26 ,3.82 ,,,8.09 ,6.85 ,,
5.25 ,3.80 ,,,8.09 ,6.83 ,,
5.25 ,3.73 ,,,8.09 ,6.83 ,,
5.22 ,3.72 ,,,8.08 ,6.83 ,,
5.19 ,3.71 ,,,8.08 ,6.82 ,,
5.18 ,3.71 ,,,8.08 ,6.79 ,,
5.12 ,3.68 ,,,8.08 ,6.79 ,,
5.11 ,3.63 ,,,8.08 ,6.79 ,,
5.06 ,3.61 ,,,8.08 ,6.79 ,,
5.03 ,3.61 ,,,8.08 ,6.79 ,,
5.03 ,3.61 ,,,8.08 ,6.78 ,,
4.95 ,3.61 ,,,8.08 ,6.78 ,,
4.92 ,3.59 ,,,8.08 ,6.78 ,,
4.91 ,3.58 ,,,8.08 ,6.78 ,,
4.87 ,3.54 ,,,8.08 ,6.76 ,,
4.84 ,3.49 ,,,8.08 ,6.75 ,,
4.83 ,3.49 ,,,8.07 ,6.75 ,,
4.81 ,3.43 ,,,8.07 ,6.74 ,,
4.75 ,3.43 ,,,8.07 ,6.74 ,,
4.75 ,3.38 ,,,8.07 ,6.74 ,,
4.72 ,3.38 ,,,8.07 ,6.74 ,,
4.71 ,3.37 ,,,8.07 ,6.73 ,,
4.71 ,3.31 ,,,8.07 ,6.70 ,,
4.69 ,3.31 ,,,8.07 ,6.68 ,,
4.67 ,3.31 ,,,8.07 ,6.68 ,,
4.66 ,3.30 ,,,8.07 ,6.68 ,,
4.66 ,3.29 ,,,8.06 ,6.67 ,,
4.63 ,3.29 ,,,8.06 ,6.67 ,,
4.63 ,3.28 ,,,8.06 ,6.66 ,,
4.62 ,3.28 ,,,8.06 ,6.66 ,,
4.62 ,3.27 ,,,8.06 ,6.66 ,,
4.58 ,3.26 ,,,8.06 ,6.66 ,,
4.56 ,3.24 ,,,8.06 ,6.66 ,,
4.56 ,3.17 ,,,8.06 ,6.65 ,,
4.56 ,3.13 ,,,8.06 ,6.63 ,,
4.56 ,2.98 ,,,8.06 ,6.63 ,,
4.56 ,2.97 ,,,8.04 ,6.63 ,,
4.54 ,2.94 ,,,8.04 ,6.63 ,,
4.54 ,2.93 ,,,8.04 ,6.63 ,,
4.54 ,2.93 ,,,8.02 ,6.63 ,,
4.53 ,2.93 ,,,8.01 ,6.62 ,,
4.53 ,2.92 ,,,8.01 ,6.61 ,,
4.53 ,2.92 ,,,8.01 ,6.61 ,,
4.53 ,2.92 ,,,8.01 ,6.61 ,,
4.53 ,2.92 ,,,8.01 ,6.61 ,,
4.50 ,2.90 ,,,8.01 ,6.60 ,,
4.49 ,2.87 ,,,8.01 ,6.58 ,,
4.48 ,2.87 ,,,8.00 ,6.58 ,,
4.40 ,2.86 ,,,8.00 ,6.58 ,,
4.38 ,2.84 ,,,8.00 ,6.58 ,,
4.38 ,2.83 ,,,8.00 ,6.58 ,,
4.37 ,2.81 ,,,7.99 ,6.57 ,,
4.35 ,2.76 ,,,7.99 ,6.57 ,,
4.34 ,2.76 ,,,7.99 ,6.56 ,,
4.28 ,2.70 ,,,7.99 ,6.56 ,,
4.28 ,2.70 ,,,7.98 ,6.54 ,,
4.25 ,2.67 ,,,7.98 ,6.54 ,,
4.21 ,2.60 ,,,7.97 ,6.54 ,,
4.17 ,2.60 ,,,7.97 ,6.54 ,,
4.17 ,2.55 ,,,7.96 ,6.54 ,,
4.15 ,2.53 ,,,7.96 ,6.54 ,,
4.07 ,2.48 ,,,7.96 ,6.54 ,,
4.04 ,2.45 ,,,7.96 ,6.54 ,,
4.00 ,2.45 ,,,7.96 ,6.54 ,,
3.95 ,2.41 ,,,7.96 ,6.54 ,,
3.93 ,2.33 ,,,7.96 ,6.54 ,,
3.90 ,2.29 ,,,7.96 ,6.54 ,,
3.88 ,2.11 ,,,7.96 ,6.54 ,,
3.87 ,2.08 ,,,7.95 ,6.54 ,,
3.86 ,2.08 ,,,7.95 ,6.54 ,,
3.86 ,2.04 ,,,7.95 ,6.54 ,,
3.85 ,2.04 ,,,7.94 ,6.54 ,,
3.84 ,2.02 ,,,7.94 ,6.54 ,,
3.79 ,2.01 ,,,7.94 ,6.53 ,,
3.76 ,1.93 ,,,7.93 ,6.53 ,,
3.71 ,1.92 ,,,7.93 ,6.53 ,,
3.71 ,1.90 ,,,7.93 ,6.53 ,,
3.71 ,1.90 ,,,7.93 ,6.53 ,,
3.69 ,1.86 ,,,7.93 ,6.53 ,,
3.61 ,1.82 ,,,7.93 ,6.53 ,,
3.58 ,1.82 ,,,7.92 ,6.53 ,,
3.56 ,1.79 ,,,7.92 ,6.53 ,,
3.55 ,1.70 ,,,7.91 ,6.53 ,,
3.53 ,1.69 ,,,7.91 ,6.53 ,,
3.37 ,1.65 ,,,7.91 ,6.53 ,,
3.31 ,1.65 ,,,7.90 ,6.53 ,,
3.28 ,1.63 ,,,7.90 ,6.53 ,,
3.28 ,1.50 ,,,7.90 ,6.53 ,,
3.27 ,1.49 ,,,7.90 ,6.53 ,,
3.27 ,1.46 ,,,7.90 ,6.53 ,,
3.26 ,1.43 ,,,7.89 ,6.52 ,,
3.25 ,1.43 ,,,7.88 ,6.52 ,,
3.24 ,1.43 ,,,7.88 ,6.51 ,,
3.22 ,1.41 ,,,7.88 ,6.51 ,,
3.22 ,1.41 ,,,7.88 ,6.50 ,,
3.19 ,1.26 ,,,7.88 ,6.50 ,,
3.18 ,1.24 ,,,7.88 ,6.50 ,,
3.18 ,1.19 ,,,7.88 ,6.49 ,,
3.15 ,1.19 ,,,7.88 ,6.49 ,,
3.15 ,1.15 ,,,7.87 ,6.49 ,,
3.14 ,1.00 ,,,7.86 ,6.49 ,,
3.06 ,0.97 ,,,7.86 ,6.49 ,,
2.96 ,0.95 ,,,7.85 ,6.49 ,,
2.86 ,0.95 ,,,7.85 ,6.49 ,,
2.84 ,0.95 ,,,7.85 ,6.49 ,,
2.84 ,0.84 ,,,7.84 ,6.49 ,,
2.77 ,0.80 ,,,7.84 ,6.49 ,,
2.77 ,0.77 ,,,7.84 ,6.49 ,,
2.63 ,0.73 ,,,7.83 ,6.49 ,,
2.63 ,0.72 ,,,7.83 ,6.49 ,,
2.52 ,0.69 ,,,7.83 ,6.48 ,,
2.42 ,0.69 ,,,7.82 ,6.48 ,,
2.36 ,0.62 ,,,7.82 ,6.48 ,,
2.36 ,0.61 ,,,7.82 ,6.48 ,,
2.32 ,0.60 ,,,7.81 ,6.48 ,,
2.30 ,0.57 ,,,7.81 ,6.48 ,,
2.26 ,0.55 ,,,7.81 ,6.48 ,,
2.23 ,0.52 ,,,7.81 ,6.48 ,,
2.23 ,0.51 ,,,7.81 ,6.47 ,,
2.23 ,0.49 ,,,7.81 ,6.47 ,,
2.13 ,0.45 ,,,7.81 ,6.47 ,,
2.09 ,0.45 ,,,7.81 ,6.47 ,,
2.09 ,0.45 ,,,7.81 ,6.46 ,,
2.08 ,0.43 ,,,7.80 ,6.46 ,,
2.08 ,0.43 ,,,7.80 ,6.46 ,,
2.08 ,0.40 ,,,7.80 ,6.46 ,,
2.08 ,0.40 ,,,7.80 ,6.45 ,,
2.07 ,0.40 ,,,7.80 ,6.44 ,,
2.07 ,0.40 ,,,7.80 ,6.44 ,,
2.05 ,0.38 ,,,7.79 ,6.44 ,,
2.04 ,0.26 ,,,7.79 ,6.43 ,,
1.97 ,0.25 ,,,7.79 ,6.43 ,,
1.97 ,0.20 ,,,7.79 ,6.40 ,,
1.97 ,0.18 ,,,7.79 ,6.39 ,,
1.92 ,0.14 ,,,7.76 ,6.39 ,,
1.89 ,0.11 ,,,7.76 ,6.39 ,,
1.73 ,0.06 ,,,7.76 ,6.38 ,,
1.67 ,-0.05 ,,,7.76 ,6.38 ,,
1.66 ,-0.05 ,,,7.76 ,6.38 ,,
1.64 ,-0.13 ,,,7.76 ,6.38 ,,
1.62 ,-0.13 ,,,7.76 ,6.38 ,,
1.51 ,-0.16 ,,,7.75 ,6.38 ,,
1.49 ,-0.17 ,,,7.75 ,6.38 ,,
1.43 ,-0.17 ,,,7.75 ,6.38 ,,
1.34 ,-0.25 ,,,7.75 ,6.37 ,,
1.31 ,-0.25 ,,,7.75 ,6.37 ,,
1.30 ,-0.30 ,,,7.75 ,6.37 ,,
1.29 ,-0.34 ,,,7.75 ,6.37 ,,
1.26 ,-0.35 ,,,7.75 ,6.37 ,,
1.26 ,-0.35 ,,,7.75 ,6.36 ,,
1.22 ,-0.35 ,,,7.74 ,6.35 ,,
1.22 ,-0.35 ,,,7.74 ,6.35 ,,
1.22 ,-0.38 ,,,7.74 ,6.35 ,,
1.20 ,-0.49 ,,,7.74 ,6.33 ,,
1.16 ,-0.49 ,,,7.74 ,6.33 ,,
1.16 ,-0.49 ,,,7.74 ,6.31 ,,
1.00 ,-0.57 ,,,7.74 ,6.31 ,,
0.95 ,-0.72 ,,,7.74 ,6.31 ,,
0.94 ,-0.72 ,,,7.73 ,6.31 ,,
0.94 ,-0.72 ,,,7.71 ,6.31 ,,
0.94 ,-0.75 ,,,7.70 ,6.31 ,,
0.93 ,-0.76 ,,,7.70 ,6.31 ,,
0.93 ,-0.84 ,,,7.68 ,6.30 ,,
0.91 ,-0.86 ,,,7.68 ,6.30 ,,
0.89 ,-0.86 ,,,7.68 ,6.30 ,,
0.83 ,-0.87 ,,,7.68 ,6.30 ,,
0.76 ,-0.92 ,,,7.68 ,6.30 ,,
0.75 ,-0.99 ,,,7.68 ,6.29 ,,
0.68 ,-0.99 ,,,7.68 ,6.29 ,,
0.68 ,-0.99 ,,,7.67 ,6.29 ,,
0.68 ,-0.99 ,,,7.67 ,6.29 ,,
0.66 ,-1.00 ,,,7.67 ,6.29 ,,
0.66 ,-1.01 ,,,7.67 ,6.28 ,,
0.66 ,-1.05 ,,,7.67 ,6.28 ,,
0.66 ,-1.05 ,,,7.67 ,6.28 ,,
0.63 ,-1.05 ,,,7.67 ,6.27 ,,
0.39 ,-1.05 ,,,7.67 ,6.27 ,,
0.32 ,-1.05 ,,,7.66 ,6.27 ,,
0.26 ,-1.05 ,,,7.66 ,6.27 ,,
0.25 ,-1.05 ,,,7.66 ,6.27 ,,
0.25 ,-1.05 ,,,7.66 ,6.26 ,,
0.25 ,-1.08 ,,,7.66 ,6.26 ,,
0.23 ,-1.16 ,,,7.66 ,6.25 ,,
0.21 ,-1.20 ,,,7.66 ,6.25 ,,
0.19 ,-1.28 ,,,7.66 ,6.25 ,,
0.16 ,-1.36 ,,,7.66 ,6.25 ,,
-0.02 ,-1.49 ,,,7.66 ,6.25 ,,
-0.19 ,-1.50 ,,,7.66 ,6.24 ,,
-0.25 ,-1.54 ,,,7.66 ,6.24 ,,
-0.25 ,-1.72 ,,,7.66 ,6.24 ,,
-0.25 ,-1.72 ,,,7.66 ,6.24 ,,
-0.25 ,-1.73 ,,,7.66 ,6.24 ,,
-0.45 ,-1.94 ,,,7.65 ,6.24 ,,
-0.48 ,-1.95 ,,,7.65 ,6.24 ,,
-0.54 ,-2.08 ,,,7.65 ,6.23 ,,
-0.55 ,-2.09 ,,,7.65 ,6.23 ,,
-0.69 ,-2.11 ,,,7.65 ,6.23 ,,
-0.73 ,-2.11 ,,,7.65 ,6.23 ,,
-0.89 ,-2.11 ,,,7.64 ,6.23 ,,
-0.96 ,-2.13 ,,,7.64 ,6.23 ,,
-0.98 ,-2.15 ,,,7.64 ,6.23 ,,
-0.98 ,-2.27 ,,,7.64 ,6.22 ,,
-0.98 ,-2.31 ,,,7.63 ,6.22 ,,
-0.98 ,-2.31 ,,,7.63 ,6.22 ,,
-0.98 ,-2.31 ,,,7.63 ,6.22 ,,
-0.98 ,-2.33 ,,,7.63 ,6.21 ,,
-0.98 ,-2.42 ,,,7.63 ,6.21 ,,
-0.98 ,-2.42 ,,,7.63 ,6.21 ,,
-1.02 ,-2.48 ,,,7.63 ,6.21 ,,
-1.05 ,-2.52 ,,,7.62 ,6.21 ,,
-1.11 ,-2.54 ,,,7.61 ,6.20 ,,
-1.11 ,-2.55 ,,,7.61 ,6.20 ,,
-1.11 ,-2.55 ,,,7.61 ,6.20 ,,
-1.12 ,-2.55 ,,,7.61 ,6.20 ,,
-1.12 ,-2.55 ,,,7.60 ,6.20 ,,
-1.12 ,-2.55 ,,,7.59 ,6.18 ,,
-1.19 ,-2.55 ,,,7.59 ,6.18 ,,
-1.27 ,-2.58 ,,,7.59 ,6.18 ,,
-1.33 ,-2.74 ,,,7.59 ,6.17 ,,
-1.33 ,-2.74 ,,,7.58 ,6.17 ,,
-1.33 ,-2.74 ,,,7.58 ,6.17 ,,
-1.33 ,-2.74 ,,,7.58 ,6.16 ,,
-1.33 ,-2.74 ,,,7.57 ,6.16 ,,
-1.33 ,-2.74 ,,,7.55 ,6.16 ,,
-1.33 ,-2.74 ,,,7.55 ,6.16 ,,
-1.37 ,-2.74 ,,,7.54 ,6.16 ,,
-1.38 ,-2.77 ,,,7.54 ,6.16 ,,
-1.38 ,-2.80 ,,,7.53 ,6.16 ,,
-1.39 ,-2.87 ,,,7.53 ,6.15 ,,
-1.45 ,-2.87 ,,,7.53 ,6.13 ,,
-1.47 ,-2.95 ,,,7.53 ,6.13 ,,
-1.48 ,-3.07 ,,,7.53 ,6.12 ,,
-1.48 ,-3.15 ,,,7.53 ,6.11 ,,
