num,smiles,logBB,BBB+/BBB-,predictions
4921,C[C@@H](N)Cc1ccccc1,,BBB+,7.6285494499999995
4922,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,,BBB-,14.789437150000008
4923,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12,,BBB-,13.000912154999998
4924,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[S+]([O-])C3)S[C@H]12,,BBB-,12.25859575
4925,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,,BBB+,3.1390080865666676
4926,C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,,BBB+,2.0769837669999998
4927,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@H]1C(=O)C(=O)O,,BBB+,1.8109968639999994
4928,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,BBB+,2.2460279953000004
4929,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,BBB+,4.398688499859997
4930,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,,BBB+,3.331754919193334
4931,C[C@@H]1C[C@H]2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,BBB+,3.7693056118599997
4932,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO,,BBB+,-1.692214264
4933,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,,BBB+,1.8088894759400003
4934,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,BBB+,2.018962533
4935,C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,,BBB+,2.3360127613333335
4936,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@@]1(O)C(=O)CO,,BBB+,1.9795629602600002
4937,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,BBB+,3.1097843826599982
4938,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,BBB+,2.2211440996999996
4939,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCCl,,BBB+,2.4014537751133336
4940,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,,BBB+,2.8265927623133327
4941,C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(=O)O)[C@H](C[C@@H](O[C@H]3O[C@@H](C)[C@H](O)[C@@H](N)[C@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@H]1C)O2,,BBB-,40.86018904
4942,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O,,BBB-,30.783882079999994
4943,C[C@@]1(Cn2ccnn2)[C@@H](C(=O)O)N2C(=O)C[C@@H]2S1(=O)=O,,BBB-,21.474431749999997
4944,C[C@@]12CCCCCC(Cc3ccc(O)cc31)[C@@H]2N,,BBB+,1.783619675
4945,C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,,BBB-,11.521191734966669
4946,C[C@H]1CC2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,,BBB+,14.071775611666679
4947,C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1,,BBB+,8.180978489999994
4948,C[C@H]1C[C@@H](OC(=O)[C@@H]2CCC(=O)N2)CC(C)(C)C1,,BBB+,1.8323495341999994
4949,C[C@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]2(C)[C@@]1(O)C(=O)CCl,,BBB+,2.8705813270000005
4950,C[C@H]1C[C@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,,BBB+,2.0949333825999994
4951,C[C@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,BBB+,4.398688499859997
4952,C[C@H]1OC2(CCCC[C@H]2Oc2cccc(Cl)c2)NC1=O,,BBB+,4.394624349999999
4953,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,,BBB-,36.73549885333333
4954,C[C@H]1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1,,BBB+,4.2609059899999995
4955,C[C@]12CC(=O)C3C(C[C@H](Cl)C4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO,,BBB+,4.2225412375600015
4956,C[C@]12CC(=O)[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,,BBB+,1.996256728
4957,C[C@]12CCC(=O)C=C1CC[C@H]1C3CC[C@H](C(=O)CO)C3(C=O)C[C@H](O)C12,,BBB-,4.529573251999999
4958,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,,BBB+,2.210588570300001
4959,C[C@]12C[C@H](Cl)[C@@]3(Cl)C(CCC4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO,,BBB+,2.0773717995999994
4960,C[C@]12C[C@H](O)[C@@]3(F)C(C[C@H](F)C4=CC(=O)C=C[C@@]43C)C1C[C@@H](O)[C@]2(O)C(=O)CO,,BBB+,9.522861825900002
4961,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,,BBB+,4.564006998299996
4962,C[C@]12C[C@H](O)[C@H]3C(C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,,BBB+,4.880979287559995
4963,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC(=O)C4C(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,,BBB+,8.245975210000001
4964,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)OCCl,,BBB+,3.1804635804199988
4965,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,,BBB+,2.7407543480600003
4966,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,,BBB-,8.17404371
4967,C[N+]1(CCCS(=O)(=O)O)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,,BBB-,11.055009968299998
4968,C[N+]1([O-])[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,,BBB+,14.356394177999999
4969,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,,BBB-,40.90681629
4970,Cc1cc(=O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,,BBB-,30.185244879999992
4971,Cc1ccccc1-n1c(/C=C\c2ccccn2)nc2ccccc2c1=O,,BBB+,11.56984341999999
4972,Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1cc(I)ccc1C2,,BBB+,14.717559274000001
4973,Cc1ncc(COC(=O)CCC(=O)OCCN(C)C)c(CO)c1O,,BBB+,18.34287394
4974,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](N)c4ccc(O)cc4)[C@H]3SC2)s1,,BBB-,26.21508127
4975,Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)[C@@H](NC(=O)[C@H](OC(=O)[C@H](C)N)c4ccccc4)[C@H]3SC2)s1,,BBB-,36.68586123333332
4976,Clc1ccc2c(c1)/C(=C\C1CN3CCC1CC3)c1ccccc1S2,,BBB+,2.553201674000001
4977,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@@H]3CCC[C@H]43)CC2)c1,,BBB+,14.980754868299984
4978,NC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,,BBB+,13.865643480000001
4979,NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,,BBB-,29.538778299999993
4980,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,,BBB-,14.828029539999987
4981,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1,,BBB-,21.716524890000024
4982,NCC[C@@H](O)CN[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,BBB-,45.59939516999996
4983,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](OC2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1OC1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,,BBB-,45.27035076999996
4984,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,,BBB-,38.267575933333326
4985,NC[C@@H]1O[C@H](O[C@H]2[C@H](CO)O[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,,BBB-,46.35583694999994
4986,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,,BBB-,40.14397230333334
4987,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](OC3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,,BBB-,43.46424447
4988,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,,BBB-,43.43499787
4989,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](NC(CO)CO)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,,BBB-,45.209567769999964
4990,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CS[C@H]12)c1ccc(O)cc1,,BBB-,24.818568345000013
4991,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,,BBB-,12.856078932299996
4992,Nc1ncc(/C(=N\OC2CCNC2=O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(C[n+]4ccccc4)CS[C@H]23)s1,,BBB-,28.24250193
4993,O=C(CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1,,BBB+,6.796677923999997
4994,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@H]12,,BBB-,14.846915499999996
4995,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,,BBB-,31.35260339999999
4996,O=C(O)C1=C(C[n+]2ccc(CCS(=O)(=O)O)cc2)CS[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3nc[nH]c3C(=O)O)c3ccccc3)C(=O)N12,,BBB-,25.912380469999995
4997,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,,BBB+,5.09077352
4998,O=C1CC=C2CCC(=O)N12,,BBB+,11.99955392346667
4999,O=C1CCNC1C(=O)N[C@H]1CC1c1ccccc1,,BBB+,9.881787069999998
5000,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,,BBB+,12.405737352500003
5001,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3ncccn3)CC1)[C@@H]1C=C[C@H]2[C@@H]2C=C[C@H]12,,BBB+,13.64324544
5002,O=C1[C@H]2[C@H]3CC[C@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,,BBB+,13.959952223560002
5003,OC(OCCOCCOC[C@@H]1C[C@H](OC(O)C(Cl)(Cl)Cl)[C@@H](O)[C@H](O[C@@H]2[C@@H](COCCOC(O)C(Cl)(Cl)Cl)O[C@@H](O)[C@H](O)[C@H]2OCCOCCOC(O)C(Cl)(Cl)Cl)O1)C(Cl)(Cl)Cl,,BBB+,38.21025624999999
5004,OCC(O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,,BBB+,12.555612919000012
5005,OCCC1CCC(CC/C=C2\c3ccccc3Sc3ccc(Cl)cc32)CC1,,BBB+,-0.102116805
5006,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccccc1)CC3,,BBB+,5.3072908650000015
5007,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)NCC3,,BBB+,3.3045985920000005
5008,Oc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@@H]1CCOC3,,BBB+,4.7246650589999994
5009,Oc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,,BBB+,13.091485346966662
5010,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,,BBB+,10.114267629999997
5011,[N-]=[N+]=NCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,,BBB+,13.607533693095222
5012,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@@H](O)C=C[C@@H]3[C@@H]1C5,,BBB+,11.023827822299998
5013,C=CCN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13,,BBB+,2.8249526179999993
5014,CC(C)C[C@H]1C(=O)N2CCCC2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,,BBB-,11.210473049233332
5015,CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,,BBB-,13.563780476666661
5016,CC(C)NC[C@@H](O)COc1cccc2[nH]ccc12,,BBB+,10.781908447333334
5017,CC(C)[C@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,,BBB+,0.7463367449999997
5018,CC(C)[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,,BBB-,3.7113022830000006
5019,CC1(C)S[C@@H]2[C@@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O,,BBB+,13.964853395633325
5020,CCC[C@@H](C)C1(CC)C(=O)NC(=S)NC1=O,,BBB+,3.180247544766668
5021,CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,,BBB-,20.40600003
5022,CC[C@H](C)C(=O)O[C@H]1C[C@@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,,BBB-,7.710968721633333
5023,CC[C@H](CO)NCCN[C@H](CC)CO,,BBB-,13.14053675
5024,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)C(O)[C@@]1(C)O,,BBB-,35.534928003333334
5025,CC[C@]1(C)CC(=O)NC1=O,,BBB+,9.100121955222226
5026,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@H](C)C3)c(F)c21,,BBB-,13.595087791999992
5027,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CCCC[C@H]1N1CCCC1,,BBB+,0.9086004886666663
5028,CN(N=O)C(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,,BBB-,19.163701508928572
5029,CN1C(=O)NC(=O)[C@@](C)(C2=CCCCC2)C1=O,,BBB+,3.9956205228571453
5030,CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@@+](C)[O-])cc21,,BBB+,7.493468413959997
5031,CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,,BBB+,7.512210689000004
5032,CN1CCN2c3ncccc3Cc3ccccc3[C@@H]2C1,,BBB+,6.276833803000003
5033,CN1C[C@H](C(=O)NC2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,,BBB-,11.600061267966664
5034,CN1[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,,BBB+,13.235304024666666
5035,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2C[C@](C)(N)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,,BBB-,41.16585588999998
5036,COCCc1ccc(OC[C@H](O)CNC(C)C)cc1,,BBB+,15.00131338
5037,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1OC1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,,BBB+,42.733645689999975
5038,COc1cc([C@H]2c3cc4c(cc3[C@H](O[C@H]3O[C@H]5CO[C@H](c6cccs6)O[C@@H]5[C@@H](O)[C@@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(O)c1O,,BBB+,35.00158012163333
5039,COc1ccc2nc([S@+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1,,BBB-,17.93276340399999
5040,C[C@@H](C[N+](C)(C)C)OC(N)=O,,BBB-,6.7192803438666635
5041,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)c(C(=O)O)c3c(=O)ccn1c23,,BBB+,15.893693234000004
5042,C[C@@H]1O[C@H](O[C@H]2C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)C[C@H](O)C[C@@H](O)CC[C@@H](O)[C@@H](O)C[C@@H](O)C[C@@]3(O)C[C@@H](O)[C@H](C(=O)O)[C@@H](C2)O3)[C@@H](O)[C@H](N)[C@H]1O,,BBB-,40.86018904
5043,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,,BBB+,3.570671509999999
5045,C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1ccccc1)[C+]1CCCCC1)C2,,BBB-,2.3561247799999996
5046,Cc1ccc(C(=O)NC[C@H]2CN=C(c3ccc(F)cc3)c3ccc(C)cc3N2C)cc1,,BBB+,6.356297133999998
5047,NC(=O)c1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,BBB+,22.930599058333325
5048,NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,,BBB+,14.20531673
5049,NC[C@H]1O[C@H](O[C@H]2C(O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,,BBB-,43.46424447
5050,N[C@@H]1CONC1=O,,BBB+,8.45630660999999
5051,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,,BBB+,23.89498402857142
5052,Nc1nc(Cl)nc2c1ncn2[C@H]1CC(O)[C@@H](CO)O1,,BBB+,22.267862100000002
5053,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,,BBB+,26.502816699999975
5054,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,BBB+,26.720562599999983
5055,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,,BBB-,11.250659273999995
5056,O=C(c1ccccc1)c1ccc2n1CC[C@H]2C(=O)O,,BBB-,8.642290517000006
5057,O=C1CC[C@]2(O)[C@@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5,,BBB+,10.672442571999992
5058,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,,BBB+,7.669783630000005
5059,OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,BBB+,7.991350726333329
5060,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,,BBB+,11.010282317999994
5061,OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)CC1O,,BBB+,22.0078992
5062,O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,,BBB+,6.536672187999995
5063,CCOCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,,BBB-,16.485769188000003
5064,COc1cc2c(cc1OC)CN(C(=O)C[C@@H]1NC(=O)N(c3ccc(C(C)C)cc3)C1=O)CC2,,BBB-,14.613404596959997
5065,COc1ccc(C2C(S(=O)(=O)c3ccc(Cl)cc3)C2(CN)CN)cc1,,BBB+,14.265197009999994
5066,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,,BBB-,-1.553018547
5067,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,,BBB-,-1.378759288
5068,C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,,BBB-,0.6557258439999997
5069,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,,BBB-,1.2228081819999996
5070,C#CC1(O)CCC2C3CCc4cc(OC5CCCC5)ccc4C3CCC21C,,BBB-,-1.857027383
5071,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,BBB+,5.180872456
5072,C1CNCCN1,,BBB-,8.116856250000001
5073,C1COC(NC(C2CC2)C2CC2)=N1,,BBB-,4.7208366841666685
5074,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,,BBB-,-0.47530968
5075,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,,BBB-,-5.641504148
5076,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1O,,BBB-,-7.142007394
5077,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,,BBB-,-10.27492552
5078,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,,BBB-,-10.56789621
5079,C=CCN1CCc2nc(N)sc2CC1,,BBB+,12.83930127
5080,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,,BBB-,-6.509304821
5081,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O,,BBB-,12.44735753
5082,CC(=O)C1(O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,,BBB-,-1.33160706
5083,CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,,BBB-,-1.3285291
5084,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,,BBB-,-1.334662269
5085,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,,BBB-,2.4231647003000005
